tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person,lowercase,tokenized,tokenized_no_sw,preproc
1423681099276894217,1157325489050214400,"@nohillside @glptbollinger @AlbinMeyerCH @retolipp @Luzius @JeannetteWibmer @tagesanzeiger Falls es jemand nicht wüsste: wir haben eine weltweit eher hohe Vermögenssteuer, Stadt ZH ca. 0.6%. NL, SE, DE, AT viel tiefer. Schweiz auf Niveau OECD-Durchschnitt (nach Aufkommen in % des BIP).",de,2021-08-06 16:23:19+00:00,0,60,124,2021,0,0,1,2022-05-07 11:20:23,,,"@nohillside @glptbollinger @albinmeyerch @retolipp @luzius @jeannettewibmer @tagesanzeiger falls es jemand nicht wüsste: wir haben eine weltweit eher hohe vermögenssteuer, stadt zh ca. 0.6%. nl, se, de, at viel tiefer. schweiz auf niveau oecd-durchschnitt (nach aufkommen in % des bip).","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'falls', 'es', 'jemand', 'nicht', 'wüsste', ':', 'wir', 'haben', 'eine', 'weltweit', 'eher', 'hohe', 'vermögenssteuer', ',', 'stadt', 'zh', 'ca', '.', '<percent>', '.', 'nl', ',', 'se', ',', 'de', ',', 'at', 'viel', 'tiefer', '.', 'schweiz', 'auf', 'niveau', 'oecd', '-', 'durchschnitt', '(', 'nach', 'aufkommen', 'in', '%', 'des', 'bip', ')', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'falls', 'jemand', 'wüsste', ':', 'weltweit', 'eher', 'hohe', 'vermögenssteuer', ',', 'stadt', 'zh', 'ca', '.', '<percent>', '.', 'nl', ',', 'se', ',', 'de', ',', 'at', 'tiefer', '.', 'schweiz', 'niveau', 'oecd', '-', 'durchschnitt', '(', 'aufkommen', '%', 'bip', ')', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'falls', 'jemand', 'wüsste', ':', 'weltweit', 'eher', ',', 'zh', 'ca', '.', '<percent>', '.', ',', ',', ',', 'at', '.', 'oecd', '-', 'durchschnitt', '(', 'aufkommen', '%', ')', '.']"
1423912237815713797,1202523315258187776,"@AnCapSwiss @zac1967 @NoldiSchweizer @alex_baur @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Sage einer, Sozialisten seien nicht kreativ. Die Währung wurde immer umgestellt, wenn der Finanzminister es nicht mehr rechnen konnte. Gute Idee übrigens für #ScholzPacktDasAn",de,2021-08-07 07:41:47+00:00,2,1513,1554,18586,0,0,1,2022-05-07 11:20:23,,,"@ancapswiss @zac1967 @noldischweizer @alex_baur @juanrallo @martincjanssen @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes sage einer, sozialisten seien nicht kreativ. die währung wurde immer umgestellt, wenn der finanzminister es nicht mehr rechnen konnte. gute idee übrigens für #scholzpacktdasan","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'sage', 'einer', ',', 'sozialisten', 'seien', 'nicht', 'kreativ', '.', 'die', 'währung', 'wurde', 'immer', 'umgestellt', ',', 'wenn', 'der', 'finanzminister', 'es', 'nicht', 'mehr', 'rechnen', 'konnte', '.', 'gute', 'idee', 'übrigens', 'für', 'scholz', 'pack', 'td', 'as', 'an']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'sage', ',', 'sozialisten', 'seien', 'kreativ', '.', 'währung', 'wurde', 'immer', 'umgestellt', ',', 'finanzminister', 'mehr', 'rechnen', 'konnte', '.', 'gute', 'idee', 'übrigens', 'scholz', 'pack', 'td', 'as']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'sage', ',', 'sozialisten', 'seien', '.', 'wurde', 'immer', 'umgestellt', ',', 'finanzminister', 'rechnen', 'konnte', '.', 'gute', 'idee', 'scholz', 'pack', 'td', 'as']"
1423919770764783617,1202523315258187776,"@MartinCJanssen @AnCapSwiss @zac1967 @NoldiSchweizer @alex_baur @juanrallo @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Leider wahr, ich sehe aber auch keine Alternativen die es wirklich ändern würden oder können, mangels Mehrheiten. Und bei den Koalitionen ist es nur noch eine Frage wer anführt, weil die Teilnehmer alle die Gleichen sind.",de,2021-08-07 08:11:43+00:00,1,1513,1554,18586,0,0,0,2022-05-07 11:20:23,,,"@martincjanssen @ancapswiss @zac1967 @noldischweizer @alex_baur @juanrallo @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes leider wahr, ich sehe aber auch keine alternativen die es wirklich ändern würden oder können, mangels mehrheiten. und bei den koalitionen ist es nur noch eine frage wer anführt, weil die teilnehmer alle die gleichen sind.","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'leider', 'wahr', ',', 'ich', 'sehe', 'aber', 'auch', 'keine', 'alternativen', 'die', 'es', 'wirklich', 'ändern', 'würden', 'oder', 'können', ',', 'mangels', 'mehrheiten', '.', 'und', 'bei', 'den', 'koalitionen', 'ist', 'es', 'nur', 'noch', 'eine', 'frage', 'wer', 'anführt', ',', 'weil', 'die', 'teilnehmer', 'alle', 'die', 'gleichen', 'sind', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'leider', 'wahr', ',', 'sehe', 'alternativen', 'wirklich', 'ändern', ',', 'mangels', 'mehrheiten', '.', 'koalitionen', 'frage', 'wer', 'anführt', ',', 'teilnehmer', 'gleichen', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', ',', 'sehe', 'wirklich', ',', 'mangels', '.', 'frage', 'wer', 'anführt', ',', 'teilnehmer', '.']"
1423942535198744577,1394665651,"@RTsays_ @MartinCJanssen @zac1967 Ausserdem ist es nur gut, wenn die Bevölkerung in der Schweiz zurückgeht, wegen der Belastung von Landschaft und Natur. Es ist eine Ironie, dass linksgrüne bei der Einwanderung mit Arbeitskräftepool und Wirtschaftswachstum argumentieren, obwohl das Wirtschaftswachstum genau",de,2021-08-07 09:42:10+00:00,1,237,1538,6504,0,0,2,2022-05-07 11:20:23,,,"@rtsays_ @martincjanssen @zac1967 ausserdem ist es nur gut, wenn die bevölkerung in der schweiz zurückgeht, wegen der belastung von landschaft und natur. es ist eine ironie, dass linksgrüne bei der einwanderung mit arbeitskräftepool und wirtschaftswachstum argumentieren, obwohl das wirtschaftswachstum genau","['<user>', '<user>', '<user>', 'ausserdem', 'ist', 'es', 'nur', 'gut', ',', 'wenn', 'die', 'bevölkerung', 'in', 'der', 'schweiz', 'zurückgeht', ',', 'wegen', 'der', 'belastung', 'von', 'landschaft', 'und', 'natur', '.', 'es', 'ist', 'eine', 'ironie', ',', 'dass', 'linksgrüne', 'bei', 'der', 'einwanderung', 'mit', 'arbeitskräftepool', 'und', 'wirtschaftswachstum', 'argumentieren', ',', 'obwohl', 'das', 'wirtschaftswachstum', 'genau']","['<user>', '<user>', '<user>', 'ausserdem', 'gut', ',', 'bevölkerung', 'schweiz', 'zurückgeht', ',', 'wegen', 'belastung', 'landschaft', 'natur', '.', 'ironie', ',', 'linksgrüne', 'einwanderung', 'arbeitskräftepool', 'wirtschaftswachstum', 'argumentieren', ',', 'obwohl', 'wirtschaftswachstum', 'genau']","['<user>', '<user>', '<user>', 'ausserdem', 'gut', ',', 'zurückgeht', ',', 'wegen', '.', ',', 'linksgrüne', 'einwanderung', 'arbeitskräftepool', 'argumentieren', ',', 'obwohl', 'wirtschaftswachstum', 'genau']"
1424014937068822530,1325050777908469761,"@AnCapSwiss @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes In Peru ist der Nuevo Sol auch im freien Fall, der Sozialistische Präsident ist erst kuze Zeit im Amt. In Venezuele, Kolumbien, Peru und Bolivien werden die Armen Leute mit täglicher Suppe zum Links wählen motiviert.",de,2021-08-07 14:29:52+00:00,4,132,113,3597,0,0,1,2022-05-07 11:20:23,0.0,P,"@ancapswiss @noldischweizer @alex_baur @zac1967 @juanrallo @martincjanssen @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes in peru ist der nuevo sol auch im freien fall, der sozialistische präsident ist erst kuze zeit im amt. in venezuele, kolumbien, peru und bolivien werden die armen leute mit täglicher suppe zum links wählen motiviert.","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'in', 'peru', 'ist', 'der', 'nuevo', 'sol', 'auch', 'im', 'freien', 'fall', ',', 'der', 'sozialistische', 'präsident', 'ist', 'erst', 'kuze', 'zeit', 'im', 'amt', '.', 'in', 'venezuele', ',', 'kolumbien', ',', 'peru', 'und', 'bolivien', 'werden', 'die', 'armen', 'leute', 'mit', 'täglicher', 'suppe', 'zum', 'links', 'wählen', 'motiviert', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'peru', 'nuevo', 'sol', 'freien', 'fall', ',', 'sozialistische', 'präsident', 'erst', 'kuze', 'zeit', 'amt', '.', 'venezuele', ',', 'kolumbien', ',', 'peru', 'bolivien', 'armen', 'leute', 'täglicher', 'suppe', 'links', 'wählen', 'motiviert', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'freien', 'fall', ',', 'erst', 'kuze', 'zeit', '.', ',', ',', 'armen', 'leute', 'täglicher', 'suppe', 'links', 'wählen', '.']"
1424058242905382913,3177488829,@swiss_pact @AndreasHeinisch Ich als Edeka Mitarbeiterin kann dir nur von der Kette abraten. Is aber überall anders. Es gibt Märkte von der Zentrale und Privatmärkte. In Privatmärkten sind die Chefs meistens Hurensöhne :'),de,2021-08-07 17:21:57+00:00,0,731,77,22920,0,0,1,2022-05-07 11:20:23,,,@swiss_pact @andreasheinisch ich als edeka mitarbeiterin kann dir nur von der kette abraten. is aber überall anders. es gibt märkte von der zentrale und privatmärkte. in privatmärkten sind die chefs meistens hurensöhne :'),"['<user>', '<user>', 'ich', 'als', 'edeka', 'mitarbeiterin', 'kann', 'dir', 'nur', 'von', 'der', 'kette', 'abraten', '.', 'is', 'aber', 'überall', 'anders', '.', 'es', 'gibt', 'märkte', 'von', 'der', 'zentrale', 'und', 'privatmärkte', '.', 'in', 'privatmärkten', 'sind', 'die', 'chefs', 'meistens', 'hurensöhne', "":')""]","['<user>', '<user>', 'edeka', 'mitarbeiterin', 'kette', 'abraten', '.', 'is', 'überall', '.', 'gibt', 'märkte', 'zentrale', 'privatmärkte', '.', 'privatmärkten', 'chefs', 'meistens', 'hurensöhne', "":')""]","['<user>', '<user>', 'abraten', '.', 'is', 'überall', '.', 'gibt', '.', 'privatmärkten', 'chefs', 'meistens', 'hurensöhne', "":')""]"
1424058602193567745,343315284,"@AwieAlly @swiss_pact Ohja xD private Märkte sind meistens nich so prickelnd 🤣 aber diese Regiemärkte oder welche die zu ner Kette gehören, sind meistens positiv. Bin mit meiner aktuellen Arbeitsstelle super zufrieden",de,2021-08-07 17:23:23+00:00,0,392,182,7205,0,0,2,2022-05-07 11:20:23,,,"@awieally @swiss_pact ohja xd private märkte sind meistens nich so prickelnd 🤣 aber diese regiemärkte oder welche die zu ner kette gehören, sind meistens positiv. bin mit meiner aktuellen arbeitsstelle super zufrieden","['<user>', '<user>', 'ohja', 'xd', 'private', 'märkte', 'sind', 'meistens', 'nich', 'so', 'prickelnd', '🤣', 'aber', 'diese', 'regiemärkte', 'oder', 'welche', 'die', 'zu', 'ner', 'kette', 'gehören', ',', 'sind', 'meistens', 'positiv', '.', 'bin', 'mit', 'meiner', 'aktuellen', 'arbeitsstelle', 'super', 'zufrieden']","['<user>', '<user>', 'ohja', 'xd', 'private', 'märkte', 'meistens', 'nich', 'prickelnd', '🤣', 'regiemärkte', 'ner', 'kette', 'gehören', ',', 'meistens', 'positiv', '.', 'aktuellen', 'arbeitsstelle', 'super', 'zufrieden']","['<user>', '<user>', 'ohja', 'xd', 'private', 'meistens', 'nich', 'prickelnd', '🤣', 'regiemärkte', 'ner', ',', 'meistens', 'positiv', '.', 'aktuellen', 'super', 'zufrieden']"
1424122286186156034,1140180221167099905,"@JosefWiederkehr @GrueneCH @adelethorens Die Nationalbank kennt heute schon verbindliche Grenzen für ihre Anlagepolitik. Wenn sie künftig davon absieht, in fossile Energien zu investieren, stärkt sie der Schweiz den Rücken.",de,2021-08-07 21:36:26+00:00,0,742,311,607,0,0,0,2022-05-07 11:20:23,,,"@josefwiederkehr @gruenech @adelethorens die nationalbank kennt heute schon verbindliche grenzen für ihre anlagepolitik. wenn sie künftig davon absieht, in fossile energien zu investieren, stärkt sie der schweiz den rücken.","['<user>', '<user>', '<user>', 'die', 'nationalbank', 'kennt', 'heute', 'schon', 'verbindliche', 'grenzen', 'für', 'ihre', 'anlagepolitik', '.', 'wenn', 'sie', 'künftig', 'davon', 'absieht', ',', 'in', 'fossile', 'energien', 'zu', 'investieren', ',', 'stärkt', 'sie', 'der', 'schweiz', 'den', 'rücken', '.']","['<user>', '<user>', '<user>', 'nationalbank', 'kennt', 'heute', 'schon', 'verbindliche', 'grenzen', 'anlagepolitik', '.', 'künftig', 'davon', 'absieht', ',', 'fossile', 'energien', 'investieren', ',', 'stärkt', 'schweiz', 'rücken', '.']","['<user>', '<user>', 'nationalbank', 'kennt', 'heute', 'schon', 'verbindliche', 'grenzen', 'anlagepolitik', '.', 'künftig', 'davon', 'absieht', ',', 'fossile', 'energien', 'investieren', ',', 'stärkt', '.']"
1424332255246307329,1112790298156023808,"@BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Wer die Installation des Sozialismus zuerst un Venezuela🇻🇪 und danach in Bolivien🇧🇴 verpasst hat, hat nun die Chance das in Peru🇵🇪 live mit zu erleben

Wichtig: behaltet die Zitate der Befürworter bei uns, die werden später sagen, es sei nicht richtig gemacht worden",de,2021-08-08 11:30:47+00:00,8,735,945,9652,2,1,2,2022-05-07 11:20:23,0.0,P,"@beutlerrolf_ch @noldischweizer @alex_baur @zac1967 @juanrallo @martincjanssen @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes wer die installation des sozialismus zuerst un venezuela🇻🇪 und danach in bolivien🇧🇴 verpasst hat, hat nun die chance das in peru🇵🇪 live mit zu erleben

wichtig: behaltet die zitate der befürworter bei uns, die werden später sagen, es sei nicht richtig gemacht worden","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'wer', 'die', 'installation', 'des', 'sozialismus', 'zuerst', 'un', 'venezuela', '🇻', '🇪', 'und', 'danach', 'in', 'bolivien', '🇧', '🇴', 'verpasst', 'hat', ',', 'hat', 'nun', 'die', 'chance', 'das', 'in', 'peru', '🇵', '🇪', 'live', 'mit', 'zu', 'erleben', 'wichtig', ':', 'behaltet', 'die', 'zitate', 'der', 'befürworter', 'bei', 'uns', ',', 'die', 'werden', 'später', 'sagen', ',', 'es', 'sei', 'nicht', 'richtig', 'gemacht', 'worden']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'wer', 'installation', 'sozialismus', 'zuerst', 'un', 'venezuela', '🇻', '🇪', 'danach', 'bolivien', '🇧', '🇴', 'verpasst', ',', 'chance', 'peru', '🇵', '🇪', 'live', 'erleben', 'wichtig', ':', 'behaltet', 'zitate', 'befürworter', ',', 'später', 'sagen', ',', 'sei', 'richtig', 'gemacht', 'worden']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'wer', 'installation', 'sozialismus', 'zuerst', '🇻', '🇪', 'danach', 'bolivien', '🇧', '🇴', 'verpasst', ',', 'chance', '🇵', '🇪', 'live', 'erleben', 'wichtig', ':', 'behaltet', ',', 'später', 'sagen', ',', 'sei', 'richtig', 'gemacht', 'worden']"
1424337147172171784,971769535480193024,"@AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Das vorrangige Ziel der Sozialisten 
und Kommunisten wird auch in Peru sein: 

„Du besitzt Nichts – 
und bist glücklich.“",de,2021-08-08 11:50:13+00:00,3,806,2014,17700,0,0,1,2022-05-07 11:20:23,0.0,P,"@ancapswiss @beutlerrolf_ch @noldischweizer @alex_baur @zac1967 @juanrallo @martincjanssen @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes das vorrangige ziel der sozialisten 
und kommunisten wird auch in peru sein: 

„du besitzt nichts – 
und bist glücklich.“","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'das', 'vorrangige', 'ziel', 'der', 'sozialisten', 'und', 'kommunisten', 'wird', 'auch', 'in', 'peru', 'sein', ':', '„', 'du', 'besitzt', 'nichts', '–', 'und', 'bist', 'glücklich', '.', '“']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'vorrangige', 'ziel', 'sozialisten', 'kommunisten', 'peru', ':', '„', 'besitzt', '–', 'glücklich', '.', '“']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'vorrangige', 'ziel', ':', '„', 'besitzt', '–', 'glücklich', '.', '“']"
1424344572176617472,971769535480193024,"@MartinCJanssen @AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Selbst das sollte kein Problem sein

Aus der Geschichte lernen leider nur die wenigsten etwas 🤷🏼‍♂️",de,2021-08-08 12:19:43+00:00,2,806,2014,17700,0,1,1,2022-05-07 11:20:23,,,"@martincjanssen @ancapswiss @beutlerrolf_ch @noldischweizer @alex_baur @zac1967 @juanrallo @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes selbst das sollte kein problem sein

aus der geschichte lernen leider nur die wenigsten etwas 🤷🏼‍♂️","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'selbst', 'das', 'sollte', 'kein', 'problem', 'sein', 'aus', 'der', 'geschichte', 'lernen', 'leider', 'nur', 'die', 'wenigsten', 'etwas', '🤷', '🏼', '\u200d', '♂️']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'problem', 'geschichte', 'lernen', 'leider', 'wenigsten', '🤷', '🏼', '\u200d', '♂️']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'problem', 'leider', 'wenigsten', '🤷', '🏼', '\u200d', '♂️']"
1424358938510831616,497968900,"@hjbertschi @MartinCJanssen Leider ist aber auch Schweiz als exportabhängig Land v globalen Kaskade-Blasen bedroht. Strukturgesund wirkende freie Marktwirtschaft herrscht nur,wenn viele freie Anbieter&amp;viele freie Nachfrager ihre Deals ausloten. War vs. China nie der Fall&amp;Europa immer weniger (Währung etc.)",de,2021-08-08 13:16:48+00:00,2,6636,7106,122377,0,0,1,2022-05-07 11:20:23,,,"@hjbertschi @martincjanssen leider ist aber auch schweiz als exportabhängig land v globalen kaskade-blasen bedroht. strukturgesund wirkende freie marktwirtschaft herrscht nur,wenn viele freie anbieter&amp;viele freie nachfrager ihre deals ausloten. war vs. china nie der fall&amp;europa immer weniger (währung etc.)","['<user>', '<user>', 'leider', 'ist', 'aber', 'auch', 'schweiz', 'als', 'exportabhängig', 'land', 'v', 'globalen', 'kaskade', '-', 'blasen', 'bedroht', '.', 'strukturgesund', 'wirkende', 'freie', 'marktwirtschaft', 'herrscht', 'nur', ',', 'wenn', 'viele', 'freie', 'anbieter', '&', 'viele', 'freie', 'nachfrager', 'ihre', 'deals', 'ausloten', '.', 'war', 'vs', '.', 'china', 'nie', 'der', 'fall', '&', 'europa', 'immer', 'weniger', '(', 'währung', 'etc', '.', ')']","['<user>', '<user>', 'leider', 'schweiz', 'exportabhängig', 'land', 'v', 'globalen', 'kaskade', '-', 'blasen', 'bedroht', '.', 'strukturgesund', 'wirkende', 'freie', 'marktwirtschaft', 'herrscht', ',', 'viele', 'freie', 'anbieter', '&', 'viele', 'freie', 'nachfrager', 'deals', 'ausloten', '.', 'vs', '.', 'china', 'nie', 'fall', '&', 'europa', 'immer', 'weniger', '(', 'währung', 'etc', '.', ')']","['<user>', 'exportabhängig', 'land', 'v', 'globalen', 'kaskade', '-', 'blasen', 'bedroht', '.', 'strukturgesund', 'wirkende', 'freie', 'herrscht', ',', 'viele', 'freie', 'anbieter', '&', 'viele', 'freie', 'deals', 'ausloten', '.', 'vs', '.', 'nie', 'fall', '&', 'europa', 'immer', 'weniger', '(', 'etc', '.', ')']"
1424367240405782530,20710108,"@katrinbretscher @ant0inet Die Telekommunikationspolitik der Schweiz wird massgeblich durch Swisscom gemacht. Deren Lobbyisten sind super im Einseifen der Politik in #Bundesbern. Dass aber genau diese Politik einen riesigen Schaden in der Volkswirtschaft anrichtet, wird meistens übersehen.",de,2021-08-08 13:49:48+00:00,12,4530,1051,20493,1,0,3,2022-05-07 11:20:23,-1.0,P,"@katrinbretscher @ant0inet die telekommunikationspolitik der schweiz wird massgeblich durch swisscom gemacht. deren lobbyisten sind super im einseifen der politik in #bundesbern. dass aber genau diese politik einen riesigen schaden in der volkswirtschaft anrichtet, wird meistens übersehen.","['<user>', '<user>', 'die', 'telekommunikationspolitik', 'der', 'schweiz', 'wird', 'massgeblich', 'durch', 'swisscom', 'gemacht', '.', 'deren', 'lobbyisten', 'sind', 'super', 'im', 'einseifen', 'der', 'politik', 'in', 'bundes', 'bern', '.', 'dass', 'aber', 'genau', 'diese', 'politik', 'einen', 'riesigen', 'schaden', 'in', 'der', 'volkswirtschaft', 'anrichtet', ',', 'wird', 'meistens', 'übersehen', '.']","['<user>', '<user>', 'telekommunikationspolitik', 'schweiz', 'massgeblich', 'swisscom', 'gemacht', '.', 'deren', 'lobbyisten', 'super', 'einseifen', 'politik', 'bundes', 'bern', '.', 'genau', 'politik', 'riesigen', 'schaden', 'volkswirtschaft', 'anrichtet', ',', 'meistens', 'übersehen', '.']","['<user>', '<user>', 'telekommunikationspolitik', 'massgeblich', 'gemacht', '.', 'super', 'bundes', 'bern', '.', 'genau', 'riesigen', 'anrichtet', ',', '.']"
1424488256322822146,1402292034841554951,"@AscendedView Norf gdp per capita = Poland
Souf “ “ = Switzerland",de,2021-08-08 21:50:40+00:00,1,1342,396,9627,0,0,1,2022-05-07 11:20:23,,,"@ascendedview norf gdp per capita = poland
souf “ “ = switzerland","['<user>', 'norf', 'gdp', 'per', 'capita', '=', 'poland', 'souf', '“', '“', '=', 'switzerland']","['<user>', 'norf', 'gdp', 'per', 'capita', '=', 'poland', 'souf', '“', '“', '=', 'switzerland']","['<user>', 'norf', 'gdp', 'per', 'capita', '=', 'souf', '“', '“', '=']"
1424612468798672897,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,01%
$SMIM -0,02%

$PGHN +0,4% (Kurszielerhöh.)
$ROG +0,4% (Produktnews)
$UBSG -0,2%

$GAM +0,2%
$LOGN +0,9% (CEO-Interview)
$SQN +0,7% (Kurszielerhöh.)

Übrige Aktien etwas im Angebot.",de,2021-08-09 06:04:15+00:00,0,5123,297,21107,0,0,0,2022-05-07 11:20:23,,,"vorbörse schweiz:

$smi +0,01%
$smim -0,02%

$pghn +0,4% (kurszielerhöh.)
$rog +0,4% (produktnews)
$ubsg -0,2%

$gam +0,2%
$logn +0,9% (ceo-interview)
$sqn +0,7% (kurszielerhöh.)

übrige aktien etwas im angebot.","['vorbörse', 'schweiz', ':', '$', 'smi', '+', '<percent>', '$', 'smim', '-', '<percent>', '$', 'pghn', '+', '<percent>', '(', 'kurszielerhöh', '.', ')', '$', 'rog', '+', '<percent>', '(', 'produktnews', ')', '$', 'ubsg', '-', '<percent>', '$', 'gam', '+', '<percent>', '$', 'logn', '+', '<percent>', '(', 'ceo', '-', 'interview', ')', '$', 'sqn', '+', '<percent>', '(', 'kurszielerhöh', '.', ')', 'übrige', 'aktien', 'etwas', 'im', 'angebot', '.']","['vorbörse', 'schweiz', ':', '$', 'smi', '+', '<percent>', '$', 'smim', '-', '<percent>', '$', 'pghn', '+', '<percent>', '(', 'kurszielerhöh', '.', ')', '$', 'rog', '+', '<percent>', '(', 'produktnews', ')', '$', 'ubsg', '-', '<percent>', '$', 'gam', '+', '<percent>', '$', 'logn', '+', '<percent>', '(', 'ceo', '-', 'interview', ')', '$', 'sqn', '+', '<percent>', '(', 'kurszielerhöh', '.', ')', 'übrige', 'aktien', 'angebot', '.']","['vorbörse', 'schweiz', ':', '$', '+', '<percent>', '$', '-', '<percent>', '$', '+', '<percent>', '(', '.', ')', '$', '+', '<percent>', '(', ')', '$', '-', '<percent>', '$', '+', '<percent>', '$', 'logn', '+', '<percent>', '(', 'ceo', '-', 'interview', ')', '$', '+', '<percent>', '(', '.', ')', '.']"
1424634071855030277,838457039336706048,@AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Du hast 🇺🇲 vergessen.,de,2021-08-09 07:30:05+00:00,0,507,268,1165,0,0,0,2022-05-07 11:20:23,,,@ancapswiss @beutlerrolf_ch @noldischweizer @alex_baur @zac1967 @juanrallo @martincjanssen @ronniegrob @snb_bns_en @lp_schweiz @nebelspalter @oli_kes du hast 🇺🇲 vergessen.,"['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'du', 'hast', '🇺', '🇲', 'vergessen', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'hast', '🇺', '🇲', 'vergessen', '.']","['<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', '<user>', 'hast', '🇲', 'vergessen', '.']"
